state,district,Enrolments,Updates,UER,Youth_Ratio,Child_Dependency,UER_ZScore,Is_Anomaly,Zone_Strategy,Predicted_Trajectory
Madhya Pradesh,Morena,22381.0,255976.0,11.436690197480118,0.9700638934810777,20.959761549925485,-0.34969876410596595,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Narmadapuram,737.0,12759.0,17.288617886178862,0.9606512890094979,20.266666666666666,-0.21239120640490364,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Narsimhapur,1189.0,14634.0,12.29747899159664,1.0,966.0,-0.32950152085485124,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Narsinghpur,5174.0,89314.0,17.258743961352657,0.9822187862388867,41.505376344086024,-0.21309215759142514,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Neemuch,4964.0,93987.0,18.929909365558913,0.9965753424657534,232.38888888888889,-0.17388052471202192,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Niwari,142.0,4034.0,28.20979020979021,0.9366197183098591,11.7,0.04385931116103672,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Pandhurna,98.0,1198.0,12.1010101010101,0.7142857142857143,2.2758620689655173,-0.3341113972863,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Panna,9339.0,140864.0,15.081798715203426,0.9862940357640004,52.76744186046512,-0.2641712294628952,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Raisen,7567.0,159461.0,21.070428118393234,0.9838773622307387,50.52845528455285,-0.12365615117223894,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Rajgarh,8171.0,207509.0,25.392682329907,0.9957165585607637,181.72222222222223,-0.022240309911552746,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Ratlam,7982.0,214370.0,26.85331329074283,0.9903532949135555,82.3974358974359,0.012031417389903362,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Rewa,10838.0,278093.0,25.65670264784574,0.99732422956265,311.53333333333336,-0.01604543072505214,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Sagar,13841.0,280602.0,20.271781534460338,0.9720395925149917,29.824742268041238,-0.1423953116232299,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Satna,13276.0,259766.0,19.565112600738118,0.9900572461584815,84.19548872180451,-0.15897634108126618,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Sehore,6518.0,145871.0,22.37628470624329,0.991561828781835,92.05357142857143,-0.093015994915386,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Seoni,6081.0,160035.0,26.312890496547187,0.9983555336293373,505.27272727272725,-0.0006488715583505019,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Shahdol,5297.0,149349.0,28.18969422423556,0.9888616197847838,73.5,0.04338778607684373,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Shajapur,7025.0,157866.0,22.468830059777968,0.9974377224199288,312.4736842105263,-0.0908445435327983,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Sheopur,7230.0,95074.0,13.148112294288481,0.980774550484094,26.892857142857142,-0.3095425624560032,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Shivpuri,12741.0,235502.0,18.482341861560194,0.9413703790911232,9.52807486631016,-0.18438209003366893,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Sidhi,6292.0,175300.0,27.856348323534085,0.9976160203432931,350.375,0.035566275981397215,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Singrauli,6550.0,165134.0,25.20744924439017,0.9966412213740458,246.47826086956522,-0.02658655339416893,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Tikamgarh,7242.0,211784.0,29.239817755073865,0.995995581331124,189.13333333333333,0.06802751250105842,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Ujjain,14308.0,226659.0,15.840310294220421,0.9933603578417668,129.6875,-0.2463737825457138,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Umaria,5300.0,68886.0,12.99490662139219,0.9935849056603774,124.57142857142857,-0.31313732607756384,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Vidisha,10374.0,174187.0,16.78910843373494,0.9836128783497204,46.771929824561404,-0.22411151919963013,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,West Nimar,760.0,11877.0,15.607095926412615,0.9921052631578947,88.28571428571429,-0.2518458418341989,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Ahilyanagar,13.0,2435.0,173.92857142857142,1.0,12.0,3.4629531593243237,True,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Ahmadnagar,11836.0,591228.0,49.947452901917714,0.9891010476512335,72.06923076923077,0.5539041259918274,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Ahmed Nagar,340.0,11434.0,33.530791788856305,1.0,277.0,0.1687094067553525,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Ahmednagar,368.0,0.0,0.0,0.9239130434782609,6.275862068965517,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Maharashtra,Akola,4708.0,247167.0,52.48821405818645,0.9895921835174172,79.32,0.6135196454629099,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Amravati,6915.0,434474.0,62.82157316367843,0.984526391901663,53.5462962962963,0.8559779219660903,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Aurangabad,17393.0,466502.0,26.819707945268483,0.9916633128269994,84.75342465753425,0.011242913471494743,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Beed,10185.0,426646.0,41.885529157667385,0.9734904270986745,27.505535055350553,0.3647420039387838,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Bhandara,1903.0,140098.0,73.58088235294117,0.9968470835522859,263.14285714285717,1.1084305403026595,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Bid,568.0,21810.0,38.33040421792619,1.0,439.0,0.28132581208448115,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Buldana,1075.0,58678.0,54.53345724907063,1.0,963.0,0.6615085069772736,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Buldhana,7084.0,333673.0,47.095695130557516,0.9799548277809147,40.9020979020979,0.48699149214355025,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Chandrapur,4475.0,325705.0,72.76697944593387,0.980782122905028,46.13793103448276,1.089333410893014,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Chatrapati Sambhaji Nagar,211.0,9844.0,46.43396226415094,0.9241706161137441,6.705882352941177,0.47146482664625083,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Chhatrapati Sambhajinagar,1010.0,19605.0,19.391691394658753,0.7683168316831683,1.748936170212766,-0.16304543481021228,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Dharashiv,144.0,3831.0,26.420689655172414,0.8125,3.1785714285714284,0.0018804897018107006,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Dhule,12605.0,259762.0,20.606219260669523,0.9588258627528758,13.930769230769231,-0.13454818332095062,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Dist : Thane,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Maharashtra,Gadchiroli,2374.0,193363.0,81.416,0.9907329401853412,90.6086956521739,1.2922709644582362,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Gondia,29.0,1840.0,61.333333333333336,1.0,25.0,0.821058389933464,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Gondiya,2890.0,160132.0,55.389830508474574,0.9979238754325259,397.14285714285717,0.6816021456865039,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Gondiya *,57.0,3416.0,58.89655172413793,1.0,53.0,0.7638826097105396,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Hingoli,8189.0,213615.0,26.082417582417584,0.9544510929295397,17.002673796791445,-0.0060566063491437365,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Hingoli *,1.0,12.0,6.0,1.0,1.0,-0.47726333644935653,False,GREEN: Enrolment Van,Stable in current zone
Maharashtra,Jalgaon,13260.0,568460.0,42.867053766684265,0.9828808446455505,45.85087719298246,0.3877721495688926,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Jalna,5590.0,272232.0,48.691110713646935,0.9966010733452594,231.35,0.5244257580616474,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Kolhapur,7480.0,401018.0,53.60486565967117,0.9903743315508021,87.98630136986301,0.6397203629630506,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Latur,7607.0,372368.0,48.944269190325976,0.980544235572499,39.11409395973154,0.5303657788536422,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Mumbai,14552.0,539842.0,37.09489452346595,0.9947086311159978,135.82051282051282,0.2523362504072344,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Mumbai City,2929.0,99446.0,33.94061433447099,0.9433253670194606,13.8562874251497,0.17832533774811873,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Mumbai Suburban,18216.0,367167.0,20.155184717571498,0.9566315327184892,15.777496839443742,-0.1451310980195045,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Mumbai( Sub Urban ),419.0,8568.0,20.4,1.0,340.0,-0.13938683898105628,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Nagpur,11828.0,509824.0,43.099501225801,0.9803009807237064,43.13247863247863,0.3932262143835987,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Nanded,11947.0,579329.0,48.487529293605625,0.9718757847158283,27.19287833827893,0.5196489957593432,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Nandurbar,10516.0,240791.0,22.895407435580488,0.9774629136553823,32.13865546218487,-0.08083548314145286,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Nandurbar *,140.0,2245.0,15.921985815602836,0.9928571428571429,53.0,-0.24445737705310353,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Nashik,22368.0,822706.0,36.77884572399303,0.9864091559370529,53.31803278688525,0.24492059336591684,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Osmanabad,4026.0,263888.0,65.52967469580332,0.9975161450571287,300.27272727272725,0.9195198567204583,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Palghar,10699.0,280059.0,26.17373831775701,0.984577997943733,44.234939759036145,-0.003913888973955195,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Parbhani,6272.0,300855.0,47.96030607364897,0.9682716836734694,25.31,0.5072784169438631,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Pune,31763.0,1044240.0,32.87495277672837,0.9641406668135881,21.12982456140351,0.15332103256640414,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Raigad,3433.0,56386.0,16.419918462434477,0.969414506262744,24.38679245283019,-0.23277406186653443,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Raigarh,5230.0,242530.0,46.36398394188492,0.9998087954110899,2207.0,0.469822880088893,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Raigarh(MH),88.0,1353.0,15.202247191011235,1.0,72.0,-0.2613450691065523,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Ratnagiri,2603.0,192198.0,73.80875576036867,0.9877064925086438,71.27272727272727,1.11377728118931,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Sangli,7632.0,312897.0,40.9926634350845,0.9825733752620545,42.514925373134325,0.34379211900435275,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Satara,6021.0,307792.0,51.11125871803387,0.974090682610862,32.789808917197455,0.5812112532753387,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Sindhudurg,1202.0,76269.0,63.399002493765586,0.9816971713810316,48.73913043478261,0.869526519159515,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Solapur,12292.0,600053.0,48.81257626291385,0.9788480312398308,36.54022988505747,0.5272757826692425,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Maharashtra,Thane,43688.0,1018526.0,23.313099407173432,0.9778657754989929,30.053719008264462,-0.07103490672600475,False,YELLOW: Hybrid Center,Stable in current zone
Maharashtra,Wardha,1953.0,156801.0,80.24616171954965,0.9974398361495136,309.8333333333333,1.2648222935691458,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Washim,3386.0,192494.0,56.83318571006791,0.9867099822799764,66.1086956521739,0.7154685206946295,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Washim *,32.0,1834.0,55.57575757575758,1.0,28.0,0.6859646725113744,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Maharashtra,Yavatmal,7594.0,523299.0,68.90046082949308,0.9735317355807216,29.97029702970297,0.9986107881486396,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Manipur,Bishnupur,1117.0,72364.0,64.7262969588551,0.9623992837958818,12.0,0.9006696861715643,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Manipur,Chandel,759.0,17672.0,23.25263157894737,0.9934123847167325,40.666666666666664,-0.07245370242118093,False,YELLOW: Hybrid Center,Stable in current zone
Manipur,Churachandpur,4638.0,38085.0,8.209743479198103,0.9767141009055628,11.522935779816514,-0.42541469845943497,False,GREEN: Enrolment Van,Stable in current zone
Manipur,Imphal East,1132.0,115294.0,101.75992939099736,0.9920494699646644,55.9,1.7696137149702225,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Manipur,Imphal West,1236.0,120661.0,97.54324979789814,0.9741100323624595,19.545454545454547,1.670675039146443,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Manipur,Jiribam,145.0,3963.0,27.143835616438356,0.993103448275862,26.5,0.018848130295622066,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Manipur,Kakching,109.0,5372.0,48.836363636363636,0.9908256880733946,19.5,0.5278339211709914,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Manipur,Kangpokpi,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Manipur,Pherzawl,11.0,178.0,14.833333333333334,1.0,1.0,-0.2700011331412556,False,GREEN: Enrolment Van,Stable in current zone
Manipur,Senapati,1501.0,48106.0,32.02796271637816,0.9893404397068621,44.94117647058823,0.13344755791490465,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Manipur,Tamenglong,960.0,18285.0,19.027055150884497,0.9697916666666667,9.9,-0.17160113042802083,False,YELLOW: Hybrid Center,Stable in current zone
Manipur,Thoubal,1067.0,115287.0,107.94662921348315,0.9943767572633552,60.42857142857143,1.9147762473944763,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Manipur,Ukhrul,781.0,28866.0,36.91304347826087,0.9820742637644047,22.866666666666667,0.24806936192009243,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Meghalaya,East Garo Hills,6052.0,9069.0,1.4982653229803404,0.7233972240581625,0.6041791044776119,-0.5828904437551199,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,East Jaintia Hills,5133.0,6176.0,1.2029606544604596,0.650107149814923,0.5470228158041179,-0.5898193678582822,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,East Khasi Hills,28812.0,37364.0,1.2967757609412418,0.6547271970012495,0.4279827118303347,-0.5876181234424944,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,Eastern West Khasi Hills,818.0,314.0,0.3833943833943834,0.27995110024449876,0.005084745762711864,-0.6090493804354322,False,GREEN: Enrolment Van,Will transition to YELLOW within 3-5 years
Meghalaya,Jaintia Hills,4.0,33.0,6.6,1.0,4.0,-0.4631851490548441,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,Kamrup,143.0,0.0,0.0,0.5874125874125874,0.21666666666666667,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,North Garo Hills,3069.0,5075.0,1.6530944625407167,0.7530140110785272,0.6021080368906456,-0.5792575876870164,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,Ri Bhoi,9308.0,12740.0,1.3685680524223869,0.6377309840996992,0.39667951378594724,-0.5859336145542394,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,South Garo Hills,4441.0,5289.0,1.1906798739306619,0.6743976581850935,0.3925362819626814,-0.590107519741031,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,South West Garo Hills,4956.0,12097.0,2.4403873310470043,0.8218321226795803,2.734162895927602,-0.5607848267916917,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,South West Khasi Hills,3446.0,8172.0,2.370757180156658,0.6767266395821242,0.7076233183856502,-0.5624186039792625,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,West Garo Hills,15875.0,48440.0,3.051146384479718,0.714015748031496,1.0008808632459811,-0.5464541927798237,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,West Jaintia Hills,11816.0,13637.0,1.154015401540154,0.6785714285714286,0.6270071071334562,-0.5909678019294219,False,GREEN: Enrolment Van,Stable in current zone
Meghalaya,West Khasi Hills,15898.0,16598.0,1.0439650292471225,0.6659957227324191,0.45377518358124647,-0.5935499848693838,False,GREEN: Enrolment Van,Stable in current zone
Mizoram,Aizawl,1059.0,50569.0,47.7066037735849,0.9423984891406988,12.290322580645162,0.5013256360726618,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Mizoram,Champhai,1165.0,22437.0,19.24271012006861,0.9218884120171674,8.75,-0.16654107864680118,False,YELLOW: Hybrid Center,Stable in current zone
Mizoram,Hnahthial,2.0,64.0,21.333333333333332,1.0,2.0,-0.11748743636737013,False,YELLOW: Hybrid Center,Stable in current zone
Mizoram,Khawzawl,36.0,43.0,1.162162162162162,0.3333333333333333,0.2,-0.5907766492249305,False,GREEN: Enrolment Van,Stable in current zone
Mizoram,Kolasib,275.0,14798.0,53.61594202898551,0.8727272727272727,5.25,0.6399802549678141,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Mizoram,Lawngtlai,1642.0,17825.0,10.849056603773585,0.940925700365408,11.877551020408163,-0.36348679052515165,False,GREEN: Enrolment Van,Stable in current zone
Mizoram,Lunglei,726.0,22612.0,31.103163686382395,0.9049586776859504,7.728571428571429,0.11174840117066495,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Mizoram,Mamit,171.0,12524.0,72.81395348837209,0.9824561403508771,35.25,1.0904355931798857,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Mizoram,Mammit,79.0,3493.0,43.6625,1.0,71.0,0.4064362181270227,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Mizoram,Saiha,657.0,7607.0,11.560790273556231,0.8447488584474886,3.6310679611650487,-0.34678692389484467,False,GREEN: Enrolment Van,Stable in current zone
Mizoram,Saitual,12.0,204.0,15.692307692307692,0.4166666666666667,0.25,-0.24984646315338518,False,YELLOW: Hybrid Center,Stable in current zone
Mizoram,Serchhip,102.0,10059.0,97.66019417475728,0.9411764705882353,11.428571428571429,1.6734189805667055,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Nagaland,Chumukedima,184.0,2488.0,13.448648648648648,0.7282608695652174,0.7254901960784313,-0.3024908839300931,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Dimapur,3196.0,33438.0,10.459180481701596,0.9136420525657072,4.036101083032491,-0.37263470570377716,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Kiphire,908.0,6268.0,6.895489548954895,0.9427312775330396,3.0754716981132075,-0.4562518869826657,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Kohima,1621.0,17261.0,10.641800246609124,0.9339913633559531,5.203703703703703,-0.36834978024992715,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Longleng,889.0,3494.0,3.9258426966292137,0.9460067491563554,4.183673469387755,-0.5259306284536076,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Meluri,17.0,961.0,53.388888888888886,0.8823529411764706,0.6666666666666666,0.6346527605431594,False,RED: Express Update Hub,Stable RED zone - long-term update demand
Nagaland,Mokokchung,490.0,11241.0,22.894093686354378,0.9122448979591836,3.0,-0.08086630848777716,False,YELLOW: Hybrid Center,Stable in current zone
Nagaland,Mon,2223.0,18706.0,8.410971223021583,0.9230769230769231,3.5930232558139537,-0.42069316198189843,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Niuland,31.0,658.0,20.5625,0.9354838709677419,4.666666666666667,-0.1355739965617091,False,YELLOW: Hybrid Center,Stable in current zone
Nagaland,Noklak,354.0,1194.0,3.363380281690141,0.8926553672316384,1.794871794871795,-0.5391280472534116,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Peren,1454.0,6388.0,4.390378006872853,0.9312242090784044,5.0594059405940595,-0.5150309365386444,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Phek,1043.0,10226.0,9.795019157088122,0.962607861936721,7.725,-0.3882183516839373,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Shamator,247.0,603.0,2.431451612903226,0.9068825910931174,0.125,-0.5609944913159127,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Tseminyu,32.0,277.0,8.393939393939394,0.6875,0.6363636363636364,-0.4210927907843824,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Tuensang,1579.0,13947.0,8.827215189873417,0.9468017732742242,6.023529411764706,-0.41092656103660613,False,GREEN: Enrolment Van,Stable in current zone
Nagaland,Wokha,558.0,8832.0,15.79964221824687,0.946236559139785,3.806451612903226,-0.24732800386993034,False,YELLOW: Hybrid Center,Stable in current zone
Nagaland,Zunheboto,761.0,10402.0,13.650918635170603,0.938239159001314,2.7291666666666665,-0.29774489263919046,False,GREEN: Enrolment Van,Stable in current zone
Nagpur,Near Uday nagar NIT garden,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
ODISHA,NUAPADA,1.0,84.0,42.0,1.0,1.0,0.36742790722139423,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,ANGUL,1.0,14.0,7.0,1.0,1.0,-0.4537996907918357,False,GREEN: Enrolment Van,Stable in current zone
Odisha,ANUGUL,13.0,390.0,27.857142857142858,1.0,12.0,0.035584918636456436,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Angul,3009.0,93503.0,31.064119601328905,0.9953472914589565,172.13333333333333,0.11083228459394776,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Anugal,3.0,15.0,3.75,1.0,1.0,-0.5300565391787785,False,GREEN: Enrolment Van,Stable in current zone
Odisha,Anugul,143.0,3112.0,21.61111111111111,1.0,117.0,-0.11096975701805877,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,BALANGIR,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Odisha,Balangir,5234.0,126776.0,24.21700095510984,0.9893007260221628,74.63157894736842,-0.049826081095940306,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Baleshwar,845.0,31347.0,37.0531914893617,1.0,641.0,0.2513577451921687,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Baleswar,6015.0,147871.0,24.5796210106383,0.999334995843724,972.8,-0.041317692604709993,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Balianta,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Odisha,Bargarh,5150.0,115497.0,22.422248107163657,0.9994174757281553,1082.25,-0.09193752596297591,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Baudh,171.0,5966.0,34.68604651162791,1.0,138.0,0.19581589421464288,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Bhadrak,4520.0,132118.0,29.22318071223181,0.9969026548672566,224.6,0.06763714682302341,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Bhadrak(R),0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Odisha,Boudh,1424.0,33494.0,23.50456140350877,0.9985955056179775,392.3333333333333,-0.06654251028711082,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Cuttack,5080.0,183397.0,36.09466640425113,0.9970472440944882,252.5,0.2288672522412892,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Debagarh,876.0,24229.0,27.627137970353477,0.9942922374429224,129.33333333333334,0.03018816547333221,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Dhenkanal,2891.0,105378.0,36.43775933609958,0.9972327914216534,262.0,0.23691746322178125,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Gajapati,1994.0,80230.0,40.21553884711779,0.9909729187562688,87.26315789473684,0.32555794304055496,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Ganjam,7714.0,276436.0,35.83097861309138,0.9988332901218564,670.9,0.22268017534530257,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,JAJPUR,2472.0,55130.0,22.292761827739586,0.9801779935275081,39.34,-0.09497574614089306,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Jagatsinghapur,3149.0,63783.0,20.248571428571427,0.992378532867577,112.84,-0.14293990532348086,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Jagatsinghpur,694.0,17266.0,24.843165467625898,1.0,626.0,-0.03513397885094922,False,YELLOW: Hybrid Center,Stable in current zone
Odisha,Jajapur,2497.0,85603.0,34.26861489191353,0.999199038846616,671.3333333333334,0.1860214266034197,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Jajpur,17.0,521.0,28.944444444444443,1.0,10.0,0.06109697780376081,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Jharsuguda,1157.0,42460.0,36.666666666666664,1.0,1071.0,0.2422884637146163,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Kalahandi,4485.0,142287.0,31.718011591618367,0.9857302118171684,51.53846153846154,0.12617497455239077,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Kandhamal,3049.0,91485.0,29.995081967213114,0.9973761889143982,289.22222222222223,0.08574876435250041,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Kendrapara,3962.0,117828.0,29.732021196063588,0.9878849066128218,64.51020408163265,0.07957639963185376,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Kendujhar,5377.0,156009.0,29.008739308293045,0.9972103403384787,270.625,0.06260556970670296,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Khorda,4315.0,131911.0,30.563253012048193,0.9617612977983777,21.06024096385542,0.0990801284213741,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Odisha,Khordha,496.0,13603.0,27.37022132796781,0.9737903225806451,27.5,0.02415996441287488,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
